date,MKT,TB,TS,DEF,INF,VIX,DXY_RET
2017-01-19,-0.0036299432760543144,0.52,1.9500000000000002,0.7299999999999995,1.9,2.5478814280551156,0.0021797406126813357
2017-01-20,0.0033463958848665818,0.5,1.98,0.7200000000000002,1.92,2.4458192577743234,-0.004053422203898593
2017-01-23,-0.0027103628533074963,0.51,1.9000000000000001,0.71,1.86,2.4655539601645953,-0.005757337839578658
2017-01-24,0.006544355542426056,0.51,1.9600000000000002,0.7300000000000004,1.93,2.404238719152724,0.0018969129898662729
2017-01-25,0.008006249279776178,0.5,2.03,0.7200000000000006,1.96,2.380471670468572,-0.0031888360706526786
2017-01-26,-0.0007556225027517347,0.51,1.9999999999999998,0.71,1.94,2.3636802031197,0.0034989351033916094
2017-01-27,-0.0008870988135612487,0.52,1.9700000000000002,0.7299999999999995,1.96,2.3589654192190053,0.0014943368199165086
2017-01-30,-0.006029781612933987,0.51,1.9800000000000002,0.75,1.95,2.4748563235675727,-0.0009947127756425589
2017-01-31,-0.0009105403277789855,0.52,1.9300000000000002,0.6899999999999995,1.94,2.4840729499500287,-0.009160591119682593
2017-02-01,0.0002781253944126373,0.51,1.97,0.7000000000000002,1.92,2.468946665739897,0.0013063737375866857
2017-02-02,0.0005496744826586911,0.52,1.96,0.71,1.93,2.4790562616903595,0.002107578138890176
2017-02-03,0.0072445200034096996,0.51,1.9800000000000002,0.6900000000000004,1.91,2.3951642986288713,0.00020034324253015434
2017-02-06,-0.00213638873191691,0.53,1.89,0.6999999999999997,1.91,2.4309782976972802,0.0004005298330556073
2017-02-07,0.00020579743966419654,0.53,1.8699999999999999,0.6799999999999997,1.87,2.423917374782742,0.0035031374366152335
2017-02-08,0.0006718938141115246,0.54,1.7999999999999998,0.6799999999999997,1.82,2.4379897133421817,0.00019944786196224307
2017-02-09,0.005731117878351944,0.54,1.8599999999999999,0.6999999999999997,1.86,2.3869262519462633,0.0036896963610495437
2017-02-10,0.0035442247060197673,0.55,1.86,0.6699999999999995,1.87,2.384165115144968,0.0014903281033764593
2017-02-13,0.005225210177357498,0.52,1.9100000000000001,0.6800000000000002,1.87,2.404238719152724,0.0015872621812589305
2017-02-14,0.003985906605206192,0.54,1.9300000000000002,0.6799999999999997,1.87,2.3739750677695604,0.00287243381692881
2017-02-15,0.0049708803484696425,0.54,1.9699999999999998,0.6900000000000004,1.93,2.482403541878053,-0.0006913550106095734
2017-02-16,-0.0008851497823730897,0.53,1.9200000000000002,0.6700000000000004,1.9,2.4647039619332216,-0.00731367722413101
2017-02-17,0.0016575247827240686,0.53,1.89,0.6799999999999997,1.85,2.441477071940574,0.005077603489042737
2017-02-20,-2.1031746031746032e-05,0.53,1.89,0.6799999999999997,1.85,2.441477071940574,0.0
2017-02-21,0.0060270344147966785,0.53,1.9000000000000001,0.6799999999999997,1.87,2.448415514829113,0.004160533046426718
2017-02-22,-0.0011028350660429727,0.52,1.9,0.69,1.92,2.4630017949040526,-0.00039460308220906626
2017-02-23,0.000398748626447626,0.51,1.8699999999999999,0.7000000000000002,1.9,2.4604431808672667,-0.002763236694337645
2017-02-24,0.001472729270807383,0.52,1.79,0.69,1.9,2.4397349544219074,0.0003957771887679318
2017-02-27,0.0009981417912752865,0.5,1.8599999999999999,0.7000000000000002,1.86,2.4923786772477015,0.0003956960824653688
2017-02-28,-0.002599408124078,0.53,1.8299999999999998,0.71,1.89,2.55877650425956,-9.882831115770596e-05
2017-03-01,0.013648854659866257,0.63,1.83,0.6899999999999995,1.84,2.5289235321627515,0.006526859323460199
2017-03-02,-0.0058864678051857265,0.67,1.8200000000000003,0.7000000000000002,1.84,2.468946665739897,0.004126529514468347
2017-03-03,0.00047570266888542393,0.71,1.7800000000000002,0.7000000000000002,1.92,2.394252285000433,-0.006457887010007379
2017-03-06,-0.0033066059273703713,0.74,1.7500000000000002,0.6800000000000002,1.9,2.4194788241023923,0.0009848185268805931
2017-03-07,-0.0029435324981804288,0.76,1.76,0.6699999999999999,1.92,2.4379897133421817,0.0016725518493325708
2017-03-08,-0.0023131834190169846,0.73,1.8399999999999999,0.6499999999999995,1.9,2.4731713646216233,0.0025537976865270817
2017-03-09,0.0007709271045930327,0.73,1.87,0.6599999999999993,1.89,2.509599277885271,-0.0021553955262163527
2017-03-10,0.0032389082909370813,0.75,1.83,0.6499999999999995,1.9,2.4561641678359063,-0.005891001306922439
2017-03-13,0.00033528360620701603,0.79,1.83,0.6600000000000001,1.86,2.4292177775370787,0.0012839234905477337
2017-03-14,-0.0034099795564570263,0.78,1.82,0.6500000000000004,1.88,2.509599277885271,0.003156438187942756
2017-03-15,0.008345784542613144,0.73,1.7799999999999998,0.6399999999999997,1.84,2.453587976370721,-0.009439519304619282
2017-03-16,-0.0016556785233892153,0.73,1.7999999999999998,0.6600000000000001,1.87,2.41680624048701,-0.004665487697733561
2017-03-17,-0.0013432830489700238,0.73,1.77,0.6600000000000001,1.89,2.423031222397146,0.0002992561054750986
2017-03-20,-0.002040052264007125,0.76,1.7100000000000002,0.6699999999999999,1.86,2.428336311755328,0.0010967159222796674
2017-03-21,-0.012438528496182455,0.77,1.6600000000000001,0.6699999999999999,1.8,2.523325781105642,-0.0059755610161583705
2017-03-22,0.001859330880444632,0.77,1.63,0.6699999999999999,1.79,2.5502261486656055,-0.0013024472156875078
2017-03-23,-0.001090428391486836,0.76,1.6500000000000001,0.6800000000000002,1.75,2.574137774793312,0.0008025865851701841
2017-03-24,-0.0008749482298665284,0.78,1.6199999999999999,0.6800000000000002,1.73,2.5618676938675677,-0.001303176423703034
2017-03-27,-0.001050539833933522,0.78,1.5999999999999999,0.6900000000000004,1.75,2.5257286443082556,-0.004617074145878086
2017-03-28,0.007220521972548217,0.78,1.64,0.6899999999999995,1.73,2.444952311121487,0.0054452044519290865
2017-03-29,0.001054372361977724,0.78,1.61,0.7000000000000002,1.8,2.4353662109085947,0.0029084436685398174
2017-03-30,0.00290415755590337,0.78,1.64,0.7100000000000004,1.81,2.4458192577743234,0.004100036621093706
2017-03-31,-0.0022852062198732313,0.76,1.64,0.6999999999999997,1.77,2.5152741771529077,-0.0005976016910645976
2017-04-03,-0.0016734747483554738,0.79,1.56,0.7000000000000002,1.73,2.516082276500466,0.0018933975515231793
2017-04-04,0.0005281733426890319,0.79,1.5699999999999998,0.69,1.77,2.467251711313743,0.0
2017-04-05,-0.003086607230136633,0.8,1.5399999999999998,0.69,1.77,2.5564518435859096,0.00019889240983017586
2017-04-06,0.0018981601995940686,0.79,1.5499999999999998,0.6900000000000004,1.71,2.516889723350716,0.001093880399981817
2017-04-07,-0.0008596698845564285,0.82,1.56,0.69,1.7,2.554899012715967,0.00506607872759246
2017-04-10,0.0006551468012442399,0.82,1.5500000000000003,0.7000000000000002,1.69,2.64262240935519,-0.0015813763750422982
2017-04-11,-0.0014664189858217755,0.82,1.5,0.7099999999999995,1.7,2.7127059923878543,-0.0030686752018915797
2017-04-12,-0.0037920938916894843,0.81,1.4699999999999998,0.7099999999999995,1.69,2.7581094300024462,0.0006950620143040265
2017-04-13,-0.006846837084517764,0.81,1.4300000000000002,0.6899999999999995,1.74,2.770085594411824,-0.002182984951060729
2017-04-14,-3.214285714285715e-05,0.81,1.4300000000000002,0.6899999999999995,1.74,2.770085594411824,0.0
2017-04-17,0.00858041243228286,0.83,1.4299999999999997,0.69,1.69,2.6851226860500543,-0.002585466518974844
2017-04-18,-0.002935919545129277,0.82,1.3600000000000003,0.6999999999999997,1.65,2.6686161371476453,-0.00797610196826204
2017-04-19,-0.0017484936364637203,0.81,1.4,0.7000000000000002,1.66,2.7033726319915394,0.0024120388318544794
2017-04-20,0.007525914211638474,0.79,1.4500000000000002,0.6999999999999997,1.82,2.649714597130255,0.0004010518987775935
2017-04-21,-0.0030664221389849248,0.79,1.4500000000000002,0.7000000000000002,1.79,2.6830742228543785,0.002004455603162647
2017-04-24,0.010807926105836653,0.81,1.4699999999999998,0.7099999999999995,1.81,2.383243010087874,-0.0089018502616528
2017-04-25,0.006058147794207332,0.82,1.5300000000000002,0.7200000000000002,1.85,2.3758355760051844,-0.0027247618634047566
2017-04-26,-0.0005186399914792178,0.83,1.4899999999999998,0.71,1.83,2.384165115144968,0.0014167110916898373
2017-04-27,0.000520776946988334,0.81,1.4899999999999998,0.71,1.81,2.3379522036920743,0.0012126389217081979
2017-04-28,-0.00194489309990618,0.8,1.49,0.7200000000000002,1.81,2.3813962452135495,-0.0003027733018013956
2017-05-01,0.0016993540036436845,0.83,1.5,0.7000000000000002,1.8,2.31352499907365,0.0009085950037133195
2017-05-02,0.0011565102632825688,0.82,1.4700000000000002,0.71,1.77,2.359910174021992,-0.0016138393554554487
2017-05-03,-0.001305090690112263,0.85,1.48,0.7099999999999995,1.76,2.36837286210656,0.0023236585142321076
2017-05-04,0.0005479756597680375,0.86,1.5,0.7200000000000002,1.72,2.347558462283715,-0.004535802362613084
2017-05-05,0.004052981122314301,0.9,1.46,0.6999999999999997,1.75,2.358019771010265,-0.0011138174156762881
2017-05-08,1.3348618797127452e-06,0.91,1.48,0.7000000000000002,1.75,2.2793165129086996,0.0050684236418265805
2017-05-09,-0.0010613597410264874,0.91,1.5099999999999998,0.6999999999999997,1.74,2.298577075426524,0.004437668232379011
2017-05-10,0.0010948870801335752,0.9,1.5100000000000002,0.69,1.78,2.3233676359128106,0.0008033119188322058
2017-05-11,-0.0021981265849342095,0.89,1.5,0.71,1.82,2.3608540371057307,-0.0005016095443137747
2017-05-12,-0.0015133620028928956,0.88,1.4500000000000002,0.7200000000000002,1.75,2.3418057694675447,-0.003714141099988355
2017-05-15,0.004740799362736712,0.9,1.44,0.7199999999999998,1.74,2.3437270436470965,-0.0034256557973866286
2017-05-16,-0.0007226113008576364,0.9,1.4300000000000002,0.7200000000000002,1.74,2.36555985633668,-0.008088191508825893
2017-05-17,-0.018213928700147743,0.9,1.3200000000000003,0.7100000000000004,1.7,2.7466296928572342,-0.007032947070774398
2017-05-18,0.003649913521374452,0.93,1.2999999999999998,0.7100000000000004,1.72,2.6851226860500543,0.0047218137252982295
2017-05-19,0.006730992005958568,0.92,1.31,0.6900000000000004,1.75,2.4882344367123217,-0.0074580685331350205
2017-05-22,0.005123226387841021,0.93,1.3199999999999998,0.6800000000000002,1.75,2.3915113301093784,-0.0017498524577997943
2017-05-23,0.0018013640561462354,0.92,1.37,0.6699999999999999,1.77,2.3721111805520594,0.0038151691521988162
2017-05-24,0.00245222178706828,0.93,1.3299999999999996,0.6799999999999997,1.73,2.304583141341715,-0.0011299497901975375
2017-05-25,0.004404646789797182,0.94,1.31,0.6700000000000004,1.7,2.3015845697493673,0.00010286030903139398
2017-05-26,0.00027324840866987796,0.94,1.31,0.6800000000000002,1.73,2.283402316351654,0.0015424321427137677
2017-05-29,-3.7301587301587294e-05,0.94,1.31,0.6800000000000002,1.73,2.283402316351654,0.0
2017-05-30,-0.0012415293480297867,0.93,1.2799999999999998,0.6800000000000002,1.73,2.3398808887628793,-0.0012320610339020543
2017-05-31,-0.0004988576907409509,0.98,1.23,0.6900000000000004,1.72,2.342766867969059,-0.0037006642153472047
2017-06-01,0.007532223722414499,0.98,1.23,0.6900000000000004,1.73,2.291524180348751,0.0028889680621826397
2017-06-02,0.0036688424216034013,0.98,1.17,0.6899999999999995,1.72,2.277267285009756,-0.00493822780462283
2017-06-05,-0.0012557604219096252,0.96,1.2200000000000002,0.6999999999999997,1.72,2.3095606764250305,0.0008271487804485389
2017-06-06,-0.00281753202895298,0.97,1.1700000000000002,0.6999999999999997,1.71,2.34660196015868,-0.0016529303415808716
2017-06-07,0.0015285746878678451,1.0,1.1800000000000002,0.6800000000000002,1.69,2.3408438381547114,0.0011382513560254104
2017-06-08,0.0002271253634108129,1.01,1.18,0.6799999999999997,1.69,2.3184584271318425,0.0017570870175225295
2017-06-09,-0.0008700685994950496,1.01,1.2,0.6799999999999997,1.68,2.3702437236421723,0.003611210077728133
2017-06-12,-0.0010176520671535078,0.98,1.23,0.6699999999999999,1.67,2.4388627146152997,-0.0013364578791443815
2017-06-13,0.004471822637649802,1.0,1.21,0.6600000000000001,1.67,2.3437270436470965,-0.0016470664373083865
2017-06-14,-0.0010359101614818955,1.01,1.14,0.6799999999999997,1.59,2.3646205161806737,-0.00041246560262653276
2017-06-15,-0.002280074336628901,1.02,1.1400000000000001,0.6699999999999999,1.56,2.3887627542378747,0.0050546508296789305
2017-06-16,0.00024276635222748085,1.03,1.1300000000000001,0.6799999999999997,1.56,2.3398808887628793,-0.0027711858998328287
2017-06-19,0.008306752467398993,1.02,1.17,0.6900000000000004,1.56,2.3389170112056674,0.0038081011037651713
2017-06-20,-0.006736716727095565,1.01,1.1500000000000001,0.7100000000000004,1.54,2.3850862828922756,0.002255728734304352
2017-06-21,-0.0006219301043548789,0.99,1.1700000000000002,0.7099999999999995,1.54,2.3749057545736716,-0.0019437589913683384
2017-06-22,-0.0004938773103128746,0.96,1.19,0.7099999999999995,1.57,2.3494686352131553,-0.00020496764623634256
2017-06-23,0.0015224234543248331,0.97,1.18,0.6999999999999997,1.59,2.304583141341715,-0.002460507089572128
2017-06-26,0.0002765160803374907,0.99,1.1500000000000001,0.71,1.61,2.292534718608248,0.00133604572806445
2017-06-27,-0.008112507425816129,1.0,1.21,0.71,1.62,2.4033350340342152,-0.009853218530901042
2017-06-28,0.008767590184357589,1.02,1.2000000000000002,0.7000000000000002,1.65,2.305580575350832,-0.0043536660477949685
2017-06-29,-0.008641293088090474,1.04,1.23,0.6999999999999997,1.62,2.43711594927187,-0.004372782769340611
2017-06-30,0.0014923587948327327,1.03,1.28,0.6900000000000004,1.63,2.414126495023534,0.00031377611160943175
2017-07-03,0.002268770357491724,1.06,1.29,0.6999999999999997,1.66,2.417697923893909,0.005644922281627496
2017-07-04,-4.2063492063492065e-05,1.06,1.29,0.6999999999999997,1.66,2.417697923893909,0.0
2017-07-05,0.0014116123575789684,1.05,1.28,0.69,1.65,2.404238719152724,0.00093559220520123
2017-07-06,-0.009410093661856633,1.04,1.33,0.6900000000000004,1.66,2.5289235321627515,-0.00488110100980732
2017-07-07,0.006361458819639061,1.05,1.34,0.6799999999999997,1.63,2.415020484824575,0.0019829100606489902
2017-07-10,0.0008864963713087767,1.04,1.3399999999999999,0.6800000000000002,1.6,2.4078455727494,0.0004166327948893489
2017-07-11,-0.0008243472783645057,1.05,1.32,0.71,1.61,2.3878449684712924,-0.0032275395954045605
2017-07-12,0.007263940969228828,1.05,1.28,0.6999999999999997,1.63,2.332143913753538,0.0005222796414614539
2017-07-13,0.0018329176472593977,1.05,1.3,0.6900000000000004,1.64,2.292534718608248,-0.000626344691724734
2017-07-14,0.0046322332374294515,1.04,1.29,0.71,1.62,2.252343900624789,-0.006476577090155589
2017-07-17,-9.537315423365083e-05,1.07,1.24,0.7100000000000004,1.64,2.2844210912894107,0.000210247533782848
2017-07-18,0.0005553970261528554,1.07,1.2,0.6999999999999997,1.62,2.291524180348751,-0.004940540364534729
2017-07-19,0.005328591737041274,1.11,1.16,0.69,1.65,2.2813614526458945,0.0014789708877274155
2017-07-20,-0.0001992942024450241,1.15,1.12,0.6900000000000004,1.62,2.259677584018892,-0.005590784721832165
2017-07-21,-0.0004139033938667735,1.16,1.0800000000000003,0.6800000000000002,1.62,2.236445253809719,-0.003500522047429455
2017-07-24,-0.0011101633994082946,1.17,1.0899999999999999,0.7100000000000004,1.62,2.2438961290075907,0.0004258134392991497
2017-07-25,0.0028763462815128244,1.18,1.1500000000000001,0.69,1.67,2.2438961290075907,0.0007448360536694842
2017-07-26,0.00023782267820538768,1.13,1.1600000000000001,0.6800000000000002,1.66,2.2617631382102195,-0.004040455826496592
2017-07-27,-0.0010167358882221345,1.11,1.2099999999999997,0.6799999999999997,1.68,2.31352499907365,0.0020284236694823043
2017-07-28,-0.0013839727206276448,1.08,1.2199999999999998,0.6699999999999995,1.68,2.3311725461387693,-0.006392483168755958
2017-07-31,-0.0007706059252500938,1.07,1.2299999999999998,0.6800000000000002,1.67,2.3282528620507943,-0.004289100543817259
2017-08-01,0.002406257826393345,1.08,1.1799999999999997,0.6800000000000002,1.62,2.3115448494882025,0.0018306931706648655
2017-08-02,0.00044979157602940295,1.08,1.19,0.6900000000000004,1.63,2.330200234051454,-0.002149811360490861
2017-08-03,-0.0022265113285013997,1.08,1.1600000000000001,0.69,1.62,2.3456445422613212,-0.0002154936126936846
2017-08-04,0.0018462463867120265,1.08,1.19,0.6700000000000004,1.65,2.305580575350832,0.007865568108357257
2017-08-07,0.0016067235994519206,1.02,1.2399999999999998,0.6700000000000004,1.65,2.2955605087897877,-0.001175974014057335
2017-08-08,-0.0024564962794604395,1.06,1.23,0.6800000000000002,1.69,2.394252285000433,0.0022476622475300356
2017-08-09,-0.0004056721631142778,1.06,1.1800000000000002,0.7000000000000002,1.7,2.4078455727494,-0.0012815329705704315
2017-08-10,-0.014516108389468435,1.05,1.1500000000000001,0.6899999999999995,1.68,2.7750856595161313,-0.0012830958243665869
2017-08-11,0.0012346969603397933,1.03,1.16,0.6799999999999997,1.64,2.7414849919454967,-0.003533210124876174
2017-08-14,0.010003278354059132,1.02,1.2000000000000002,0.6800000000000002,1.59,2.512035310988585,0.004190387782607052
2017-08-15,-0.0005400777221175038,1.04,1.23,0.6800000000000002,1.63,2.4882344367123217,0.004172901706279042
2017-08-16,0.0013796267253807341,1.02,1.21,0.6800000000000002,1.62,2.4630017949040526,-0.003835914930257922
2017-08-17,-0.015476634700641178,1.0,1.19,0.6599999999999997,1.61,2.7440606508911505,0.0013905753105476482
2017-08-18,-0.001875843501547558,1.02,1.17,0.6699999999999995,1.61,2.6574584310367695,-0.002029506898440947
2017-08-21,0.0011229685302211133,1.0,1.1800000000000002,0.6799999999999997,1.59,2.5794589349159778,-0.003532075671377366
2017-08-22,0.00990109724807211,1.0,1.2200000000000002,0.6600000000000001,1.61,2.4292177775370787,0.004833561600560143
2017-08-23,-0.00349327525465557,1.0,1.17,0.6699999999999999,1.58,2.505525936990736,-0.004275804519831006
2017-08-24,-0.002114938260794774,1.02,1.17,0.6699999999999995,1.6,2.503891912269508,0.0013955689886044897
2017-08-25,0.0016319963404575815,1.03,1.14,0.6699999999999999,1.57,2.423031222397146,-0.005789032189044141
2017-08-28,0.0004481831654968066,0.98,1.1800000000000002,0.6699999999999999,1.56,2.426571045816045,-0.0057148888452145385
2017-08-29,0.0008019487209371462,1.03,1.0999999999999999,0.6600000000000001,1.54,2.4595888255015854,0.001518266902054588
2017-08-30,0.00457427591808885,1.03,1.1199999999999999,0.6699999999999999,1.57,2.417697923893909,0.005739023151639655
2017-08-31,0.005680896855651057,1.01,1.11,0.6699999999999999,1.58,2.359910174021992,-0.00226097212190568
2017-09-01,0.0019420644920567058,1.02,1.1400000000000001,0.6699999999999995,1.63,2.31550132955782,0.0015107304674075728
2017-09-04,-4.047619047619048e-05,1.02,1.1400000000000001,0.6699999999999995,1.63,2.31550132955782,0.0
2017-09-05,-0.0075916799057736345,1.03,1.0399999999999998,0.6600000000000006,1.58,2.503891912269508,-0.005387350642740096
2017-09-06,0.0030862664562282664,1.07,1.03,0.6599999999999997,1.6,2.453587976370721,-0.00021662488999318885
2017-09-07,-0.00022010278990131543,1.05,0.9999999999999998,0.6199999999999997,1.61,2.4466854534816433,-0.00823493475664927
2017-09-08,-0.0015301205451883064,1.04,1.02,0.6300000000000003,1.63,2.4948569711988484,-0.0021850426189170546
2017-09-11,0.010797632652110473,1.05,1.09,0.6400000000000001,1.63,2.373043513980568,0.0058031180189537235
2017-09-12,0.00332307499507229,1.03,1.14,0.6699999999999999,1.67,2.3589654192190053,0.0005443397716695664
2017-09-13,0.0007158508781180969,1.04,1.1600000000000001,0.6600000000000001,1.68,2.3513752571634776,0.006636850795910698
2017-09-14,-0.0011423842829563814,1.05,1.1500000000000001,0.6599999999999997,1.7,2.3456445422613212,-0.004323323724572892
2017-09-15,0.0018055148212135451,1.05,1.1500000000000001,0.6699999999999999,1.72,2.3194422175623313,-0.002713851417131874
2017-09-18,0.00141425408749823,1.05,1.18,0.6600000000000001,1.74,2.3174736679045713,0.0019592935647592125
2017-09-19,0.0010689255866672693,1.04,1.2000000000000002,0.6600000000000001,1.74,2.320425041100351,-0.002824574987621453
2017-09-20,0.0005930779745692013,1.04,1.2399999999999998,0.6699999999999999,1.71,2.2803394567431665,0.007844004940861904
2017-09-21,-0.0030871875396839546,1.04,1.23,0.7000000000000002,1.7,2.2690283173549592,-0.002702410487807061
2017-09-22,0.0006069207070790788,1.03,1.2299999999999998,0.6899999999999995,1.71,2.260720904806493,-0.0009755469889568547
2017-09-25,-0.0022637169495551327,1.05,1.1700000000000002,0.7000000000000002,1.72,2.3233676359128106,0.005207804778879943
2017-09-26,3.010323772455588e-05,1.06,1.1800000000000002,0.7000000000000002,1.72,2.3194422175623313,0.003453855256924543
2017-09-27,0.004042683629620498,1.07,1.24,0.73,1.74,2.2894998418505654,0.004194894961038198
2017-09-28,0.00116255210409565,1.06,1.25,0.7200000000000002,1.73,2.256541174464876,-0.0028920765927137326
2017-09-29,0.0036630465893803155,1.06,1.27,0.71,1.68,2.252343900624789,-0.00010736391910104448
2017-10-02,0.0038339240919383513,1.01,1.3299999999999998,0.7200000000000002,1.73,2.2460147213220676,0.005156808316466144
2017-10-03,0.0021163778098373513,1.07,1.26,0.7200000000000002,1.68,2.252343900624789,0.00010690611897690161
2017-10-04,0.0012038630285223578,1.08,1.25,0.75,1.73,2.264883237693826,-0.0011755969938048727
2017-10-05,0.0056043270524612065,1.07,1.28,0.7399999999999998,1.74,2.218115890707453,0.005349882354996449
2017-10-06,-0.001116094724424825,1.07,1.3,0.7199999999999998,1.78,2.2669578758203524,-0.001702810071028238
2017-10-09,-0.001846894233539635,1.07,1.3,0.71,1.78,2.3350522757458796,-0.0006397141368446047
2017-10-10,0.0022795551188502313,1.08,1.27,0.7100000000000004,1.75,2.3105532550743786,-0.004800479608460861
2017-10-11,0.0017598565025518063,1.1,1.25,0.7200000000000002,1.75,2.287471493911888,-0.003537376222704669
2017-10-12,-0.0017300069191400185,1.09,1.24,0.7199999999999998,1.79,2.2935443329445313,0.0017212098072847404
2017-10-13,0.0008348533472748739,1.09,1.1899999999999997,0.71,1.71,2.2628041872566276,-0.0003222337608072001
2017-10-16,0.001707102520818151,1.1,1.1999999999999997,0.7099999999999995,1.66,2.2935443329445313,0.0020410618635819944
2017-10-17,0.0006293250170603966,1.09,1.2099999999999997,0.71,1.69,2.3331143387288384,0.002251276664030799
2017-10-18,0.0006990809373501901,1.09,1.2499999999999998,0.71,1.69,2.3095606764250305,-0.0013904937040152276
2017-10-19,0.0002843471009097119,1.1,1.23,0.7199999999999998,1.66,2.307572653483678,-0.0009640527709591229
2017-10-20,0.005072795119939319,1.11,1.28,0.73,1.76,2.299580610756977,0.004610274693386485
2017-10-23,-0.004015738007973139,1.09,1.2899999999999998,0.7200000000000002,1.69,2.404238719152724,0.0025614247703404924
2017-10-24,0.0015734638337290966,1.12,1.2999999999999998,0.71,1.73,2.412335943280415,0.00021286611184501147
2017-10-25,-0.004707494198719672,1.12,1.3199999999999998,0.73,1.74,2.41858872798778,-0.002660706709620597
2017-10-26,0.001226898600030687,1.11,1.3499999999999999,0.7200000000000002,1.76,2.4248027425974863,0.00960411412519191
2017-10-27,0.008029371704398849,1.1,1.3199999999999998,0.7199999999999998,1.76,2.282382405139267,0.0032765834118368975
2017-10-30,-0.0032369150152308655,1.12,1.25,0.71,1.77,2.3513752571634776,-0.0045301339387979755
2017-10-31,0.000898823736500962,1.15,1.23,0.71,1.79,2.320425041100351,0.0006350427489139054
2017-11-01,0.0015452847748473146,1.18,1.1900000000000002,0.73,1.71,2.3223877015907286,0.0028555963442815635
2017-11-02,0.00014353723945802283,1.17,1.1800000000000002,0.73,1.79,2.2955605087897877,-0.0013709898105500606
2017-11-03,0.0030502499881489937,1.18,1.16,0.7200000000000002,1.74,2.2126604230287223,0.002640194250229211
2017-11-06,0.0012240290182502264,1.19,1.13,0.7300000000000004,1.77,2.2407096486940716,-0.0023172657999340762
2017-11-07,-0.00023751562128247554,1.22,1.0999999999999999,0.7199999999999998,1.8,2.291524180348751,0.0020059379112922215
2017-11-08,0.001394845476288941,1.23,1.0899999999999999,0.6700000000000004,1.77,2.2803394567431665,-0.0004214615318081094
2017-11-09,-0.0038110939932084423,1.24,1.09,0.6599999999999997,1.8,2.3513752571634776,-0.004532521268333922
2017-11-10,-0.0009464533763612787,1.23,1.17,0.6599999999999997,1.78,2.423917374782742,-0.0005294689799361096
2017-11-13,0.0009344280133660784,1.24,1.16,0.6400000000000001,1.79,2.4423470353692043,0.001059418103270593
2017-11-14,-0.0023596092988857954,1.26,1.1199999999999999,0.6499999999999995,1.79,2.4501426705171383,-0.00698482429501579
2017-11-15,-0.005575278897869518,1.25,1.08,0.6800000000000002,1.78,2.5748996970306925,-0.00021319697400146165
2017-11-16,0.008145661237844371,1.27,1.1,0.6699999999999999,1.79,2.4647039619332216,0.0012792106353811672
2017-11-17,-0.00267715356616468,1.29,1.06,0.6700000000000004,1.75,2.4362415045062624,-0.0028744452484743555
2017-11-20,0.001224095579269142,1.3,1.07,0.6800000000000002,1.74,2.36555985633668,0.004484285207381644
2017-11-21,0.006489551994272564,1.3,1.0599999999999998,0.6800000000000002,1.75,2.2752138491512865,-0.0013818545948368621
2017-11-22,-0.0008014515927972858,1.29,1.0299999999999998,0.7100000000000004,1.75,2.290512523342865,-0.0077700452501474615
2017-11-23,-5.1190476190476193e-05,1.29,1.0299999999999998,0.7100000000000004,1.75,2.290512523342865,0.0
2017-11-24,0.0020049046727334324,1.29,1.0499999999999998,0.7100000000000004,1.71,2.2690283173549592,-0.004934553512647821
2017-11-27,-0.0004346545662765153,1.27,1.0499999999999998,0.7200000000000002,1.69,2.2894998418505654,0.0015092646229442064
2017-11-28,0.00979692541720287,1.3,1.0399999999999998,0.7000000000000002,1.69,2.305580575350832,0.003875141059618503
2017-11-29,-0.0004204161783884712,1.29,1.08,0.69,1.69,2.3702437236421723,0.0
2017-11-30,0.008140553608406088,1.27,1.15,0.69,1.73,2.423031222397146,-0.002680677613912219
2017-12-01,-0.0020749276285107585,1.27,1.1,0.7200000000000002,1.72,2.4362415045062624,-0.0011826750653165519
2017-12-04,-0.0011033471201110305,1.29,1.08,0.7200000000000002,1.76,2.457878003528144,0.003121645971626341
2017-12-05,-0.00379096886206201,1.3,1.0599999999999998,0.7200000000000002,1.69,2.427454068306116,0.0020387896451787846
2017-12-06,-0.0001656929615715665,1.3,1.03,0.7100000000000004,1.74,2.399711845264121,0.0024630902088098594
2017-12-07,0.002881167509192351,1.29,1.08,0.7200000000000002,1.74,2.3184584271318425,0.0020297237492512554
2017-12-08,0.005455512668858004,1.28,1.0999999999999999,0.71,1.71,2.259677584018892,0.0010660817789729382
2017-12-11,0.0031491796932291553,1.33,1.06,0.7200000000000002,1.76,2.2343062685777846,-0.00031947581266655867
2017-12-12,0.0014957474614295048,1.34,1.0599999999999998,0.7200000000000002,1.78,2.294552928987703,0.0024501514947217196
2017-12-13,-0.0005245443922551598,1.3,1.0599999999999998,0.7100000000000004,1.74,2.320425041100351,-0.007120065672791442
2017-12-14,-0.004123240179554936,1.32,1.03,0.71,1.76,2.3504224005891556,0.0006421658824551368
2017-12-15,0.008922359386232226,1.31,1.04,0.7200000000000002,1.77,2.2428350966874167,0.004706411931332033
2017-12-18,0.005308045320488827,1.38,1.0100000000000002,0.7200000000000002,1.71,2.254444689646298,-0.0024486676906879667
2017-12-19,-0.003284634539233786,1.37,1.0899999999999999,0.7099999999999995,1.74,2.305580575350832,-0.0024545969586968752
