origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-11-11,-4.118305,-4.118305,-4.118305,-4.118305,-4.118305,-4.322634,-3.899690,-4.278353,-4.263254,-4.176494
2022-11-14,-4.322634,-4.322634,-4.322634,-4.322634,-4.322634,-3.899690,-4.278353,-4.263254,-4.176494,-4.535163
2022-11-15,-3.899690,-3.899690,-3.899690,-3.899690,-3.899690,-4.278353,-4.263254,-4.176494,-4.535163,-4.623396
2022-11-16,-4.278353,-4.278353,-4.278353,-4.278353,-4.278353,-4.263254,-4.176494,-4.535163,-4.623396,-4.435892
2022-11-17,-4.263254,-4.263254,-4.263254,-4.263254,-4.263254,-4.176494,-4.535163,-4.623396,-4.435892,-4.919368
2022-11-18,-4.176494,-4.176494,-4.176494,-4.176494,-4.176494,-4.535163,-4.623396,-4.435892,-4.919368,-4.578270
2022-11-21,-4.535163,-4.535163,-4.535163,-4.535163,-4.535163,-4.623396,-4.435892,-4.919368,-4.578270,-4.045314
2022-11-22,-4.623396,-4.623396,-4.623396,-4.623396,-4.623396,-4.435892,-4.919368,-4.578270,-4.045314,-3.882545
2022-11-23,-4.435892,-4.435892,-4.435892,-4.435892,-4.435892,-4.919368,-4.578270,-4.045314,-3.882545,-4.292940
2022-11-25,-4.919368,-4.919368,-4.919368,-4.919368,-4.919368,-4.578270,-4.045314,-3.882545,-4.292940,-4.416914
2022-11-28,-4.578270,-4.578270,-4.578270,-4.578270,-4.578270,-4.045314,-3.882545,-4.292940,-4.416914,-4.103941
2022-11-29,-4.045314,-4.045314,-4.045314,-4.045314,-4.045314,-3.882545,-4.292940,-4.416914,-4.103941,-4.332896
2022-11-30,-3.882545,-3.882545,-3.882545,-3.882545,-3.882545,-4.292940,-4.416914,-4.103941,-4.332896,-4.126814
2022-12-01,-4.292940,-4.292940,-4.292940,-4.292940,-4.292940,-4.416914,-4.103941,-4.332896,-4.126814,-4.225574
2022-12-02,-4.416914,-4.416914,-4.416914,-4.416914,-4.416914,-4.103941,-4.332896,-4.126814,-4.225574,-4.251798
